id,label,SLC10A2,OR2T10,NTS,SLC6A3,LINC00887,ENPP7P8,AL163636.1,SLC47A1P1,AC025627.1,TTC21B-AS1,AL109615.1,AP003465.2,AL109946.1,AC133637.1
TCGA-3Z-A93Z-01A,0,1.769164875,0.733837468,0.080246871,6.946273449,3.574764452,0.3524651,0.7423694,0.2729794,0.2667197,4.857518,1.85057041,0.7100708,1.239903,0
TCGA-DV-A4W0-01A,0,0.401117885,0,0.89604536,3.878703151,3.990536873,0.7322165,0.7734056,0.6143338,1.722346,4.846178,4.097030212,0.3616122,0.1263252,0
TCGA-B8-5545-01A,0,1.450353007,0.977120998,0.532684071,5.282964934,3.144002499,0.866452,0.5818115,0.2708667,0.6884821,3.044895,1.377977486,0.2355119,0.8086847,0
TCGA-CJ-4639-01A,0,2.98418514,0.079749373,0.599126682,6.890221824,2.500356984,3.13547,0.8775146,0.7548052,1.461816,5.079697,4.404228689,0.2804988,0.3571373,0
TCGA-B8-4146-01B,0,3.864853473,0.190899155,0.608609995,2.084634767,2.778816151,1.178629,0.3830003,0.1993095,0.7224016,3.882393,0.701010807,0.2672551,0,0
TCGA-BP-5195-01A,0,1.743619235,0.932737056,0.587947217,4.418708785,3.567296307,0.0253163,0.6592147,0.2359275,0.4948652,4.560287,2.622514257,0.251777,0.7489621,0.05244103
TCGA-DV-5567-01A,0,0.005609291,0.1088787,0.443347853,2.107676716,0.131865847,0,0.4264929,0.01648529,0,1.04593,1.95591126,0.05584547,1.059874,0
TCGA-CZ-4854-01A,0,0.989766175,0.27360071,0.772384762,5.846567463,3.697999123,0.6787067,0.7524827,0.2346479,0.7322136,3.930359,2.554114395,0.1122005,0.4291187,0.1221045
TCGA-BP-4340-01A,0,3.697940431,0.062617632,0.66026655,6.054069239,3.619414871,3.850642,0.4451704,1.623411,3.525802,0.9431549,1.026808241,0.05272673,0.009552457,0.2723438
TCGA-B0-4844-01A,0,1.747377964,0.097060058,0.03986224,6.075851776,5.02891738,0.01942375,0.2673221,0.09493348,0.9448558,0.3379676,2.813932379,0,1.807892,0.3439941
TCGA-BP-4774-01A,0,3.741692377,1.984687545,0.36081168,6.479857249,2.527292965,2.360118,0.474845,0.8085467,0.3814354,2.122988,3.120921566,0,0.1050131,0.07222241
TCGA-B8-A54D-01A,0,0.567220178,0.175340352,0.176401724,4.882571104,2.294442731,2.086449,0.344853,1.157998,2.513451,4.998978,4.581113084,0,0.5503972,0
TCGA-BP-5190-01A,0,1.086301619,0,0.312068658,3.762906397,3.754623376,0.5631626,0.4547692,0.5943648,1.845736,0.1402826,3.333180818,0,0.5849174,0.01524403
TCGA-B8-A54J-01A,0,2.437820092,0.999384615,0.063077815,5.983043094,4.351008916,1.116125,0.5498434,0.4644182,0.4148944,4.184588,2.149463188,0.3555525,0.04719186,0.01621656
TCGA-CJ-4635-01A,0,2.384096527,0.644199468,1.456179991,4.072511287,3.962673925,0.0606002,0.9181883,1.500689,2.007916,4.002652,3.866501696,0,0.06209488,0.6897424
TCGA-AS-3777-01A,0,0.015456928,0,1.051905581,0.0346844,0.004705838,0.04792022,0.3772973,0.1173455,0.375615,0,0.042393524,0,0.02782832,0.02524977
TCGA-AK-3443-01A,0,0,0.040097113,0,0.025449587,0.009164017,0.03520414,0.02526433,0,0.02591603,0.04409554,0.041356789,0,0,0
TCGA-CW-6093-01A,0,2.972905063,1.811309467,0.537667256,5.568365694,3.408703781,0.411627,0.9229165,0.5961484,0.2538731,1.890952,3.527299251,0.1159372,0.03196129,0
TCGA-BP-5182-01A,0,0.64991098,0.410579645,0.024726958,1.976220618,1.936820901,1.390994,0.5166994,0.1710899,1.159373,1.869268,2.575975463,0.2389959,0.8562319,0
TCGA-B0-4813-01A,0,0.132682532,0,0.223073279,8.241462263,4.221588798,0.04594796,0.1200733,0,0,1.652984,1.280183109,0,2.39025,0.7162162
TCGA-BP-5000-01A,0,2.949556927,0.803862609,0.153915209,4.782205712,2.570255943,0.2627054,0.1967151,0.3614551,1.162903,4.083401,2.431024722,0.2576918,1.072386,0.1182633
TCGA-A3-3323-01A,0,1.78616731,0.033074508,0.641681663,4.944888469,4.321312948,0.1307381,0.7260842,0.9774208,1.949966,5.145337,5.423719619,0.08185756,1.559909,0.1364193
TCGA-A3-3322-01A,0,4.210062036,0.320560512,0.113639487,7.730951251,3.585073281,0.3232248,0.7244091,0.8970031,2.738475,5.049143,2.01230345,0.2275311,1.130287,0
TCGA-CJ-5672-01A,0,2.937620873,1.433005052,0.938137435,3.469225098,2.829621643,1.24821,0.1353641,0.3210503,0.6525444,4.465562,0.766981459,0.09199587,0.4727837,0
TCGA-BP-4960-01A,0,2.743395719,0.045251218,0.145121228,6.936808835,4.440672707,0.09107447,0.2384872,0.09770303,0.814121,2.871059,2.762683112,0.05673081,1.552171,0.08188215
TCGA-B2-4098-01A,0,0.142475716,0,0,0,3.443068156,0.04336011,0.1134713,0.1813769,0.7412842,0,0,0,0.2193638,0
TCGA-BP-4781-01A,0,2.473795078,0.589483068,0.616687857,3.973257278,3.11538201,1.03049,0.6972744,0.5483888,0.4305946,1.603107,1.606900282,0.2950017,1.141869,0.03142959
TCGA-B0-5399-01A,0,2.774477487,2.791025236,0.773034651,5.737340658,3.635586947,2.169997,0.8572491,1.035831,2.193796,3.329917,2.38943774,0.5636873,0.04407773,0.1308235
TCGA-B8-5549-01A,0,2.794157224,2.453133992,1.084549714,2.811609599,4.145569211,0.8200714,0.6404986,0.4151512,0.8064878,4.511019,3.900254495,0.1264584,1.180847,0.04732645
TCGA-BP-4798-01A,0,0.012787261,0.193226574,0.105310327,4.440269382,3.23465356,0.08788028,0.09407061,0.01882198,0.09643897,4.146504,0.735940784,0.06363964,0.1850154,0
TCGA-B2-3923-01A,0,0.027366989,0,0.031691548,0.037096616,0.048492968,0.09335899,0.009994196,0.03838078,0.08620645,0.1103828,0,0.04591351,0.04911007,0
TCGA-BP-4961-01A,0,2.001010417,0.52316886,0.158917662,5.927845226,3.50216976,0.6856963,0.6892632,0.4908001,1.866274,0.6732205,2.995995706,0,1.084439,0.01128695
TCGA-B0-5701-01A,0,0.64642798,1.573898598,2.266215306,0.472647583,2.412306433,1.420876,0.2051311,0.08346243,0.7920917,4.840375,0.533206878,0.09515508,1.606078,0
TCGA-B2-5633-01A,0,0.808856343,1.649816774,2.892623964,3.470939796,3.460431124,1.203274,0.4843755,0.283589,0.8387916,4.101521,2.895642002,0,0.9787984,0
TCGA-BP-4759-01A,0,2.578235549,0.462429106,0.502498967,5.204811223,3.643456866,0.7983975,0.8172619,0.5316437,0.7452216,2.465459,1.355921739,0.3197891,0.01060959,0.05678762
TCGA-A3-A8OX-01A,0,0.81276445,0,1.018623098,0.226465039,3.021519679,0.508602,0.3849328,0.06946058,0.3817694,0.230086,1.337730882,0.05983811,0.7024883,0
TCGA-B0-4693-01A,0,2.731162259,1.073449365,0.184101993,5.112711458,3.289977374,0.8294934,0.9609816,0.2206058,0.461436,2.470526,3.998045253,0.2951011,0.7900468,0.05840111
TCGA-CZ-4857-01A,0,1.210228955,0.117155693,0.221592545,0.877272379,3.916147558,0.9275927,0.5499005,0.1486304,0.9447975,2.581121,0.384620261,0,1.355173,0.3896636
TCGA-CJ-5686-01A,0,1.193596555,2.471859393,1.028416561,2.329743629,3.148881774,0.7626102,0.758636,0.3566921,0.463217,1.715989,3.324889188,0.1031262,1.573872,0
TCGA-CZ-5457-01A,0,0.149994533,0.186240954,3.48988793,4.55434355,3.588086356,2.830091,0.80856,0.3593177,0.3799742,6.98103,0.040453846,0,0.008904042,0.01209425
TCGA-A3-3307-01A,0,3.034810244,1.502673473,1.133274691,6.475270536,3.996188102,2.080065,1.343422,0.8363487,0.9403225,4.475804,3.854586117,0.3782333,0.1878809,0.02083806
TCGA-BP-4344-01A,0,2.92483988,0.786121244,0.427990948,6.330009872,2.686033387,0.03178885,0.7798899,0.5051078,1.42869,4.311273,1.814737594,0.1322273,0.9254962,0.03322007
TCGA-BP-4959-01A,0,1.124343776,1.50481823,0.034642174,5.809653239,2.096216721,2.235036,0.02406192,0.2825472,1.119961,5.059579,1.350717892,0.2661945,0.2904334,0.01177583
TCGA-AK-3458-01A,0,2.681561301,0.192718967,0.546236326,5.828785044,5.371837205,0.2055158,0.7285337,0.6241112,1.55102,5.56982,4.174516573,0,0.458965,0
TCGA-MM-A564-01A,0,0.009234278,0.141915354,1.19863259,5.251635515,3.511024507,0.6263026,0.4568834,0.5593184,0.7353648,3.570554,3.563928409,0.7229552,1.103958,0.130571
TCGA-A3-3343-01A,0,2.562905475,2.661227546,1.922739978,6.414002121,4.407096924,1.468061,1.017666,0.8573387,2.3159,2.798107,4.551717746,0.0624641,0.8586783,0.1045602
TCGA-CZ-5459-01A,0,2.316458606,1.216902779,2.092096876,4.672791545,3.434925616,1.1364,0.6313563,0.9203466,1.031525,4.171892,3.883129368,0,1.637614,0.1087664
TCGA-CW-5591-01A,0,2.758750272,1.667070376,0,0.017133538,0.319736298,0.5502108,0.2791319,0.133664,0.4489369,0.01990078,0,0,0.01221108,0
TCGA-BP-4981-01A,0,3.45986056,1.145880646,1.636753673,6.069550617,4.566988627,1.099182,0.3602736,0.7226201,1.540674,3.577415,4.083338201,0.3487057,0.6575722,0
TCGA-CZ-5467-01A,0,0.294044796,0.267748193,0.766356814,5.018120773,3.810171741,0.1265241,0.9879023,0.6125315,0.6274216,0.782234,3.127171431,0.2599662,0.2850833,0
TCGA-A3-A6NL-01A,0,1.794801234,0,1.518040037,6.758661764,3.665255047,1.734734,0.5252032,0.5193276,2.255044,2.637761,2.722982979,0.4121601,0,0
TCGA-BP-4987-01A,0,3.53638749,0.665205346,0.128410343,5.857069014,4.01328168,1.081985,0.8650168,0.9290324,2.222926,4.609099,1.88915136,0.05492863,0.02966901,0.0663846
TCGA-BP-4993-01A,0,1.704726355,0.518187082,0.372950342,4.036033357,3.93343329,0.6815323,0.5569079,0.2206713,0.9758131,1.899683,2.263054979,0.1304057,0.9220618,0.01646632
TCGA-BP-4761-01A,0,0.057818656,0.370230439,0.062351229,0.678446453,1.303144502,0.2144526,0.1565476,0.2642948,0.1904502,1.080119,0.294443651,0.06492564,1.001617,0.1814843
TCGA-T7-A92I-01A,0,0.038216693,0,1.665138028,0,1.946503438,0.07602204,0.06814865,0.01622941,2.034525,0.05610763,0.045233412,0,0,0
TCGA-B8-5162-01A,0,0.115914363,0.360120712,0.752625266,1.052597642,2.418804839,0.02957193,0.2894344,0.01861957,0.1557125,0.4888355,0.524919655,0,0.9615767,0.1198336
TCGA-CJ-5677-01A,0,0.061976852,1.057982061,0.214140655,1.265264878,1.30034773,0.6722299,0.3209491,0.1122768,0.1179773,4.161305,0.899838038,0.1520919,0.4193399,0
TCGA-B0-5703-01A,0,2.969621141,0,0.837008028,2.084998122,2.896753026,0.3161858,0.52879,0.6473149,0.4531975,1.020731,3.135677442,0.1520208,0,0.01932318
TCGA-B8-5551-01A,0,0.268284223,0,0.200382446,1.538253585,2.423749248,0.03425831,0.5243034,0.0844607,0.212505,2.004225,0.375234833,0,0.7032889,0.01801071
TCGA-A3-3328-01A,0,0,0,0.012335138,0.042548109,0.009247149,0,0,0,0,0.0149832,0.121728274,0,0.01831708,0
TCGA-B8-4153-01B,0,1.807394102,1.645040689,2.36044488,5.958933374,2.831534234,1.388862,0.5983701,0.5727537,0.7023549,4.312814,2.536641868,0.2906206,0.9230622,0.01940236
TCGA-AK-3434-01A,0,2.057011477,1.63775404,0.407716528,6.069351983,5.030973185,0.2022411,0.7605751,0.8115718,1.594909,4.964136,2.477888464,0.09062752,0.3665521,0.08805348
TCGA-CJ-6033-01A,0,1.25424251,0.187286502,0.223316133,2.814891092,4.829237489,0.1003029,0.3990116,0.04805548,0.05606161,3.861505,0.79167366,0,1.84042,0.04016172
TCGA-BP-4782-01A,0,1.244295451,0.315100438,0.015110196,3.787476001,3.629157306,0.3155785,0.3851759,0.08936699,0.6001087,1.610938,1.503402394,0,0.763141,0
TCGA-CJ-4895-01A,0,0.082167254,1.136831371,0.017022583,3.184020112,3.94475459,2.174535,0.346026,0.2300717,0.9713996,4.217616,4.099652197,0.06967584,2.013567,0.3244291
TCGA-CJ-4640-01A,0,0.368301581,0.246826317,2.355526031,0.9738356,2.031212254,1.049965,0.3156365,0.2161703,0.4084886,1.449466,0.18907095,0.06032872,0.0109534,0.04416998
TCGA-BP-4343-01A,0,0.110872001,0,0.93355444,3.912471523,2.563382495,0.8560599,0.6934441,0.2166228,0.07270945,3.687298,0,0.07118784,0.5815881,0.03499068
TCGA-SX-A7SO-01A,1,6.549142391,3.766225923,0.589962022,0.238916093,2.572489994,0.031706969,0.308451231,0.47535662,1.477909333,0.106721439,0.109001063,0,0,0
TCGA-2K-A9WE-01A,1,0.184228664,0.17831523,0,0.03940871,1.150298837,0.036502836,0.13252705,0.174512927,1.182189998,0.023039621,0.063850025,0,0.069368014,0
TCGA-DZ-6134-01A,1,0.074162223,0.205793689,0.030499284,0.003577064,0.331890986,0.419731187,0.244669019,0,0.125681565,0.006232446,0.034693942,0,0.030258601,0
TCGA-BQ-7053-01A,1,0.165295573,3.64648392,0,0,1.417068282,0.445793454,0.343575974,0.097445662,1.040965091,0.037375264,0.069266381,0,0.082553012,0
TCGA-GL-A9DE-01A,1,0.706974117,0,0,0.012512249,0.177588355,2.681761618,0.192407127,0.684081235,1.694056307,0.021750727,0.060325282,0,0,0
TCGA-B9-5156-01A,1,0.400603045,0.531940956,0,0.044441797,0.409879132,0.107278976,0.510364027,0.068216657,0.32757353,0.125557605,0.095128218,0,0.152235997,0
TCGA-2Z-A9J3-01A,1,0.464805266,0.1416093,0,0.020729968,1.299433849,0.070691202,0.161594383,0.035905429,0.092655765,0.035960881,0,0,0.197529414,0
TCGA-UZ-A9PX-01A,1,0.315934609,0.902539786,0,0,0.26415253,0.124735081,0.298760004,0.359773427,0.782954326,0.0502696,0,0,0,0
TCGA-EV-5902-01A,1,0.41268129,0.480708499,0,0.13977156,1.491248366,0.060446193,0.779104825,0.202005842,0.380082911,0.082889765,0.20304119,0,0.291272234,0
TCGA-DW-7838-01A,1,0.400222651,0.130415132,0,0.005734627,0.865064157,0.06243297,0.361386076,0.204854697,0.165680711,0.029753329,0,0,0.128970581,0
TCGA-BQ-5883-01A,1,0,0,0.076625782,0,0.014658501,0,0.040278314,0.136617573,0.158590766,0,0.044143408,0,0.066742988,0
TCGA-BQ-5879-01A,1,0.140876243,0,0,0,0.039071155,0,0.213907361,0.025454014,0.409222578,0.357031098,0.104565491,0,0.135126691,0
TCGA-G7-7502-01A,1,0.016800129,0.461646018,0.027121295,0.123402675,0.738045178,0.138808456,0.705196147,1.173420448,0.978312549,0.223140324,0.090656988,0,0,0
TCGA-A4-8516-01A,1,0.111205154,0.032854829,0,0,0.044392517,0.389091512,0.366002927,0.345006422,1.328317279,0.047988347,0.131028831,0,0,0
TCGA-IZ-A6M9-01A,1,0.13359864,0.126812254,0,0,2.484452039,0.038215816,0.31587799,0.116612343,0.615251639,0.024126084,0.066816944,0,0,0
TCGA-BQ-7045-01A,1,0.139859111,0,0,0,1.941352886,0.07477507,0.484883975,0.047353282,0.233469437,0.023907935,0.358200694,0,0.430473241,0
TCGA-UZ-A9PS-01A,1,0.834466828,0.052530058,0,0.005619475,1.188152714,0.105459631,0.380925267,0.038691734,1.068375229,0.085771334,0.054173047,0,0.544147697,0
TCGA-MH-A561-01A,1,0.085388561,0.031829827,0,0.026846045,1.236828422,0.055341206,0.640932322,0.258490293,0.426894587,0,0,0,0.014387519,0
TCGA-B9-7268-01A,1,0.23065771,0.045044215,0,0.009598962,0.242272696,0.026490665,0.149701391,0,0.21807332,0.143756311,0,0,0.030510316,0
TCGA-5P-A9K6-01A,1,0.292988049,0.51944906,0.050590401,0.041281141,0.856530981,0.142219377,0.332652487,0.349789525,1.212700489,0.030964628,0.11278374,0,0,0
TCGA-Y8-A8RY-01A,1,0.138344893,1.123185901,0,0.016675674,0.564334389,0.030710734,0.17241615,0.2820543,0.889500178,0.075964757,0.053798804,0,0.035362923,0
TCGA-MH-A855-01A,1,0.211269584,2.042309209,0.046632227,0.010971812,2.061255353,0.045146643,0.423320707,0.074738787,0.50575228,0.009571743,0.201251103,0,0.102087592,0
TCGA-SX-A7SN-01A,1,1.094001434,0.374644139,0.460498821,0.008976554,0.989531932,0.024782343,0.078282936,0,0.29730674,0.061484541,0.085688217,0.103862373,0.163368563,0
TCGA-2Z-A9JD-01A,1,1.038619977,0.033611883,0.1370273,0.007140357,0.030432443,1.508741826,0.141992779,0.60250647,2.043682365,0.164963836,0.133945807,0,0.117325428,0
TCGA-G7-6790-01A,1,4.482880599,0.291104446,0,0,0.219451516,0.590942008,0.254231824,0.375227483,0.76637729,0.180613703,0,0,0.162575123,0
TCGA-DW-7834-01A,1,0.12969179,0.162906227,0.034302743,0.029938249,0.429602117,0.065663769,0.378209838,0.041535242,0.140791407,0.051814326,0.058131578,0,0.012856411,0
TCGA-HE-7129-01A,1,0.085511877,0.175484126,0,0,0.656378503,0.074374443,0.295153651,0.203762714,0.449982688,0.124608247,0.075034325,0,0.158625697,0
TCGA-P4-A5E7-01A,1,0.092712926,0.086298827,0.103594863,0,1.216654823,0.051050742,0.254836435,0,0.037635985,0.074230108,0.059915941,0,0.10279749,0
TCGA-5P-A9JU-01A,1,0.012755315,0.440841273,0,0.032197575,1.65881305,0.645101101,0.5229148,0.335687365,1.164297093,0.073789581,0.288383484,0,0.263893049,0.106241567
TCGA-BQ-5875-01A,1,0.162183535,0.052183871,0.756599749,0.016681145,0.115406913,0.215886791,0.096619678,0.584473315,0.692357881,0.047960175,0,0,0.210651882,0
TCGA-GL-A9DC-01A,1,0.783390901,0.388759202,0.060873251,0.028611745,1.810060045,0.187777871,0.472715557,0.120606714,1.192341662,0.085601174,0,0,0.545570753,0
TCGA-B9-A8YH-01A,1,0.365803114,0.069119121,0,0,0.551922807,0.447028119,0.386949507,1.047691811,2.841037267,0.132352942,0.047901196,0,0.041801732,0
TCGA-Y8-A895-01A,1,0.622576853,0.061946059,0,0,0.794154012,0.018374772,0.270538827,0.330303761,1.089955944,0.034437647,0.06387709,0,0.096247826,0
TCGA-B1-A47M-01A,1,0.460632641,0.063762298,0,0,1.200106073,0.037598864,0.311230735,0.261521192,0.335212865,0.070063923,0.065748666,0,0.014571048,0
TCGA-PJ-A5Z9-01A,1,0.702452128,0,0,0,0.73301075,0.160928017,0.507896516,0.602295775,0.429071362,0.135989004,0.09688744,0,0.084730843,0
TCGA-HE-A5NK-01A,1,0.08749282,0,0,0.012679191,1.792981892,0,0.109510509,0.244208252,0.147809792,0.065134884,0,0,0.154516192,0
TCGA-5P-A9KA-01A,1,0.255396813,0.272429259,0,0.091696617,0.828130714,0.145695895,0.558042692,0.080155041,1.86395019,0.080276958,0.07534895,0,0.081832824,0
TCGA-A4-7734-01A,1,0.404613828,0,0,0.00876548,1.541762675,0,0.387941609,0.277662,0.990524664,0.015252102,0,0,0.055228554,0
TCGA-SX-A7SR-01A,1,0.027225247,0.237430904,0,0.007739876,0.615037376,0.309088655,0.469328394,0.153673296,1.693916506,0.013471067,0,0,0.032754879,0
TCGA-BQ-5890-01A,1,0.26483524,0.120199896,0.012560693,0.950631523,1.072716917,0.392948407,0.229545932,0.573647232,0.756333351,0.030354187,0.083750581,0,0,0
TCGA-GL-A4EM-01A,1,0.107526898,0.093197327,0,0.033385203,0.35799701,0.055185322,0.115911652,0.155926243,0.678846528,0.023369966,0.243208543,0,0.070346642,0
TCGA-2Z-A9JN-01A,1,0.031762319,0,0.119761591,0,0.079586721,0.029896139,0,0.144136545,0.157346634,0.009457661,0.199003151,0,0.023041964,0
TCGA-UZ-A9PV-01A,1,0.269352795,0.442728173,0.03095599,0.010866108,0.984460471,0.059319544,0.31922037,0.17841555,0.429217123,0.092103373,0.052501907,0,0.293861953,0
TCGA-5P-A9KF-01A,1,0.162449058,0.378276456,0,0.982574221,1.126930348,0.049678653,0.379253491,0.638493298,1.43120497,0.062147866,0,0,0.025678887,0
TCGA-2Z-A9JK-01A,1,2.426482286,0.717086881,0.440713742,3.345990713,1.627250035,2.297106672,0.347890925,0.557740905,1.991692579,3.577246334,3.647067567,0,0.707769366,0
TCGA-A4-A5Y1-01A,1,1.05231829,0,1.168909008,0.109294621,0.340327726,1.301613762,0.633621825,0.826879958,1.110968669,0.023109096,0,0,0.142418679,0
TCGA-4A-A93W-01A,1,0.277815973,0.989950154,0.018965646,0.299399077,0.721651429,0.018355835,0.27028295,0.254301873,0.861908481,0.18491592,0,0,0.069327087,0
TCGA-EV-5903-01A,1,0.395800535,0.099730274,0.046023037,0.021572808,1.215954004,0.015005607,0.153366241,0.037357334,0.032828913,0.018828787,0,0,0,0
TCGA-UZ-A9PU-01A,1,0.465561911,0.312680276,0,0,1.212773938,0.16071876,0.122332225,0.161264804,0.527081027,0.031691264,0,0,0.025910485,0
TCGA-DW-5560-01A,1,0.104940906,0.114784759,0.02385035,0.065550205,1.180789756,0.505256126,0.024750133,0.35984214,0.649038904,0.178531172,0.079932242,0.09692607,0.069851781,0
TCGA-GL-A59R-01A,1,0.151827774,0.426056325,0,0.010395364,0.764776579,0.05679051,0.621414533,0.070893139,0.483080292,0,0.098824944,0,0.086432464,0
TCGA-GL-7966-01A,1,0.094243387,0.346730175,0.18981464,0.955662719,1.329822117,0.016266551,0.017443037,0.079836388,0.432378056,0.137146093,0,0,0.440907573,0
TCGA-IA-A83W-01A,1,0.156699965,0.119791355,0,0.043166745,1.528951141,0.203848764,0.304709646,0.172393514,0.919088482,0.074462648,0,0.101180753,0.159233256,0
TCGA-SX-A71R-01A,1,0.50539933,0.07306468,0,0.015689926,0.915944034,0.184719918,0.112911783,0.598437165,2.35319696,0.192853238,0,0,0.097636707,0
TCGA-B9-4115-01A,1,0.121697229,0.437453775,0.013958791,0.009745654,0.594214616,0.178504232,0.436411422,0.424663387,0.45710352,0.106794858,0,0,0.100758277,0
TCGA-BQ-7051-01A,1,0.342400276,0.05973628,0.009178114,0.012781111,0.827199635,0.069570735,0.4199381,0.363613821,1.187703643,0.022216581,0,0,0.040528133,0
TCGA-2Z-A9J7-01A,1,0,0.630674388,0,0.12324276,0.700865455,0.061689846,0.321875125,0.307417505,0.534863013,0.101903207,0.269908622,0,0.223986668,0
TCGA-UZ-A9PM-01A,1,0.346008631,0.278387163,0,0.008056648,0.909386086,0.065761176,0.302729186,0.082028898,0.424618656,0.027907569,0,0,0.162893928,0
TCGA-F9-A97G-01A,1,1.099802899,0.109226688,0.017028733,0.158189177,0.517260174,0.064822994,0.466840553,0.602996817,0.895243344,0.020677206,0.05738534,0.069700564,0.168226153,0
TCGA-B1-7332-01A,1,1.388859716,0,0,0.006667979,1.042589126,0.089904677,0.319991037,0.195592271,0.647260243,0.216087476,0.184291942,0,0.122993668,0
TCGA-BQ-7059-01A,1,0.641403496,0.39860645,0,0.011550373,1.53296949,0.200077448,0.434119049,0.103862983,0.39077997,0.006725637,0.037410393,0,0.0245427,0
TCGA-BQ-7056-01A,1,0.072715144,5.261698342,0,0.012580425,1.743645375,0.034656114,0.294007815,0.279173486,1.699501113,0.02186886,0.08031112,0,0.087209236,0
TCGA-2Z-A9JT-01A,1,0.105151379,0.383254633,0,0.015318761,0.426524586,0.341069761,0.04514801,0.103461529,0.257853631,0,0.393940882,0,0,0
TCGA-2Z-A9J8-01A,1,0.146753205,2.291094068,0,0.098350431,2.568754698,0.07854808,0.411583003,0.113558853,1.158189702,0.057985196,0.219942885,0,0.128580908,0
TCGA-HE-A5NJ-01A,1,1.639674043,0.796540322,0,0,1.624225237,0,0.174170114,0,0.452736351,0,0,0,0.026295666,0
TCGA-2Z-A9JL-01A,1,1.030549233,0.108625223,0,0.099401102,0.895679385,1.217306982,0.52723927,0.446830359,1.944868263,0.119181068,0.215846065,0,0.016797718,0
TCGA-AL-7173-01A,1,0.076795928,0.501429311,0.235307142,0.238924508,1.978469847,0.080168627,0.166842497,0.050803603,0.359551554,0.193571369,0.071013187,0,0.739870755,0
TCGA-G7-6793-01A,1,0.078756937,0,0.038816624,0.004564183,0.014656622,0.025159627,0.040273196,0.031493037,0.255362401,0.729086097,0.044137806,0,0.047980459,0.039265079
TCGA-AL-3466-01A,1,0.036974853,1.138476753,0.088262761,0.092172697,2.484023874,0.242624977,0,0.156882842,1.592556119,0.673061071,0,0,0.972518008,0
TCGA-J7-6720-01A,1,0.193189475,0.778930427,0.731551179,0.006025945,0.21083856,0,0.431899763,0.061746161,0.140532847,0.101642565,0.269256411,0,0,0
TCGA-F9-A7VF-01A,1,0.48934967,0.290493127,0.054479636,0,0.74610146,0.026615361,0.213870212,0.097710803,0.268964854,0.082002813,0.259767515,0,0.118890638,0
TCGA-B9-4116-01A,1,0.414914299,0,0.017332658,0.041932054,0.483619894,0.097843556,0.053305072,0.141043729,0.388412071,0.13161031,0.270868298,0,0.597010751,0
TCGA-BQ-5893-01A,1,0.094655121,0.04839339,0.043902779,0.005170294,1.037603693,0,0.089700356,0.087480869,0.785765223,0.061883622,0.098149438,0,0,0
TCGA-BQ-7058-01A,1,1.824749398,0.097560956,0.717454741,0,0.24594632,0.634025834,0.150089535,0.14086863,0.622894089,0,0,0.062165512,0.0112928,0
TCGA-BQ-5885-01A,1,0.37371208,0.338496532,0,0.140185372,3.090613048,0.484567915,0.114872931,0.438687907,0.647924197,0.034592874,0.241120471,0.077892827,0.460714727,0.038331601
TCGA-A4-7585-01A,1,0.226183286,0.491770109,0,0.011169657,1.824634827,0.133682451,0.049238139,0.05741508,0.815522828,0.066868,0.053947063,0,0.221437968,0
TCGA-A4-A4ZT-01A,1,0.706260925,0.042508382,0.025818545,0.01804814,1.043689693,0.210707545,0.336191125,0.361715943,0.75903264,0.206238527,0.086392179,0,0.057005989,0
TCGA-P4-A5E8-01A,1,0,0.181448016,0.216436328,0.154247805,2.097692914,0.02797189,0.249774604,0,0.119284497,0.08609946,0.096459238,0,0.08435481,0.029232999
TCGA-AL-3472-01A,1,0,0,0,0.017291198,1.823149636,0.181274381,0.116075154,0.18898876,0.528166952,0.010076811,0,0,0.060591691,0
TCGA-UZ-A9PZ-01A,1,0.438868931,0.21286305,0,0,0.635599703,0,0.188427887,0.218044664,0.494679429,0.097655781,0,0,0.040642541,0
TCGA-B9-A5W7-01A,1,0.151702468,0.586897884,0,0.038992006,0.510553699,0.30919299,0.5405609,0.423016896,1.150385898,0.086005149,0.205999232,0,0.070555977,0
TCGA-A4-8310-01A,1,1.052431422,0,1.106025802,0,1.868952876,0,0.144780348,0.086406374,0.981698126,0.014788214,0.081235906,0,0.265153329,0
TCGA-WN-AB4C-01A,1,6.362290346,0.046776181,0,0.019877073,1.041270485,0.027516036,0.058404679,0.312154764,2.092189825,0,0,0,0,0
TCGA-V9-A7HT-01A,1,0.460270898,0.485779845,0,0.020121317,1.536490777,0.125613889,0.205840101,0.217892152,0.515141573,0.145530371,0.06474504,0,0.40027919,0.019471149
TCGA-A4-7584-01A,1,1.075070195,0,0,0.012356921,0.566059919,0.099815671,0.329024341,0.182439113,1.380323929,0.010780763,0.224872377,0,0.052027503,0
TCGA-SX-A71U-01A,1,0.746358635,0.232803425,0,0.037493045,0.707970775,0.081981279,0.267663914,0.077260893,1.272543442,0.064766888,0,0,0.369859978,0.02188249
TCGA-AL-A5DJ-01A,1,0.018794048,0.212022262,0.022805084,0.00799031,1.417056225,0.022072763,0,0.054753598,0.346546961,0.013906051,0.076493307,0,0.347836139,0
TCGA-J7-A8I2-01A,1,0,0,1.065559074,0.014583344,0.091501942,0,0,0,0,0,0.136991126,0,0.19024117,0
