id,class,SLC10A2,AC018541.1,AC003984.1,AC018467.1,UGT1A9,AC087762.1,SLC17A4,PLG,AL138826.1,AFM,CYP4A11,CYP4A22,LINC02061,OR2T10,AC138089.1,A1CF,AC073346.1,LINC02275,AC087379.2,GSTA2,ARSF,AL080248.1,AC002401.1,AC124854.1,GSTA7P,AC027458.1,NTS,LGSN,AC021744.1,SLC47A1,AVPR1B,SLC6A3,TAL2,ZYG11A,LINC00887,AL158070.2,GLYATL2,CAPN14,CREB3L3,LY6E-DT,ENPP7P8,AP004782.1,AL033381.1,AC008554.1,GYPA,CIB4,LINC01060,AL163636.1,SLC47A1P1,ENPP7P7,AC007953.1,LINC01886,AC019193.3,RNA5SP107,AC018742.1,LINC01714,AC025627.1,AP002761.2,FAM205C,OSTM1-AS1,FABP7,LINC01077,TTC21B-AS1,LINC00462,AL109615.1,KISS1R,AC073115.2,AC015977.1,AC073115.1,AC009084.1,RPL37P11,LINC02310,AC104316.2,OR10Q1,AC099786.1,EGLN3-AS1,HMGN1P13,AL450322.1,DHFRP2,UQCRB,AC093583.1,LINC01788,WT1,FGB,KRT223P,SORCS3,LBP,FGA,LINC01559,AP000424.1,AC108749.1,TFF2,HSD52,AC013391.3,C5orf46,AC011352.3,AC114803.1,AL109946.1,ADAM18,AC011352.1,AC007326.1,AC079466.1,AL391845.2,SFTA1P,HTR6,SCGB3A2,GSG1L2,PPDPFL,DEFB131E,OPN4,ELDR,LINC00460,APOL5,DDX43P3,AC068492.1,AC010729.2,AP003100.1,RNU2-52P,SLC18A3,AC133637.1,AC006262.2,LINC00160,AC008060.4,LINC02703,AC008060.1,LINC02195,AL596087.2,AC113346.1,LINC01234,LINC01522
TCGA-CZ-4866-01A,0,1.080448828,0,0.426509,0.2575238,2.84878,0.2469952,2.424658665,0.026898656,0,0,2.411069528,0.526852774,0.1628183,0.20060576,0.1008843,0.798039535,0.1151314,0.9862962,0.06002986,7.283656,0.494245573,0.07255329,0.4472696,1.47249,2.585656,0.407573,0.381200439,0.039128696,1.835838,4.492062,0.802350075,1.003485912,1.23725153,0.024394668,1.417944276,0.1277506,0.076474738,0.097335831,2.616746713,0.2089075,2.07051,0.1286454,1.410033218,1.175321,0.016348107,0.143944858,0.629332,0.1723709,0.5621473,0.5035153,0.2588709,0.144725,0.07612514,0,0.5056299,0.08460448,2.675063,0.04597567,0.137698562,0.01663063,1.040069957,2.249503,3.237766,3.503171,1.475731629,0.772934471,0.2825476,0.1451963,0.1542553,1.157686,0.1411698,0.2325699,0.3861768,0,0,0.3700262,0.1009851,0.08940949,0,0,1.33565,0.006903529,0.602332256,0.184865512,2.256801,1.230857044,0.286174229,0.057232901,0.95536414,0.2494915,0,0.017287897,0.04307712,0,0,0,1.365397,1.287485,0.12983945,0,1.13853,5.185641,0.4089533,0.6799999,1.009840994,0.013366052,0,0.140189787,0.04166278,0.023320708,0.08111708,0.03711044,0.115695644,0,0.0304551,0.01198947,0.01724659,0.9619306,0,0.00936141,0,0.08100325,3.439603,0.1291613,3.142695,0,0,0,0.5166884,0.03326225
TCGA-BP-4177-01A,0,0.061067394,0.1245668,0.04926558,0.1203985,0.4002155,0.03294867,0.442637,0.161873196,0.09003485,0.101399514,0.315432167,0.059827307,0.06259184,0.109821495,0.1271913,0.088710262,0.01963494,0.8229931,0.2112435,1.291642,0.047814467,0.106438,0.04507846,1.400319,0.09263023,0.03454201,0.895082541,0.014646182,0,0.05905531,0.393612312,0.348276603,0.446036355,0.027135327,0.090013837,0,0.034560582,0.402664772,0.007980045,0.3270452,0.01327401,0.246169,0.006225203,1.094621,0.024203323,0.277868256,0.01993944,0.2963872,0,0.01931636,0.1454817,0.06498375,0.4598214,0,0.04779314,0.7027757,0.0575485,0.06773667,0.004866617,0.3362646,2.122383179,0.2385794,3.664873,0.6519653,0.834716878,1.986212754,0.2148505,0.1091499,0.2908587,0.1292382,0.2672113,0,0,0,0,0,0,0.1308171,0,0.1105584,0.2005814,0.05047244,1.03374159,0.355857981,0.4406255,0.110881497,0.304295734,0.201874684,1.058110686,0,0,0,0.008091531,0,0.268992113,0.03569271,0.1931864,0,0.29762615,0.0267737,0.4052549,0.2348611,0.6922028,1.005772,0.600836166,0.039328388,1.703423304,0.010370492,0.1769468,0.025941793,0.02169573,0.01848332,0.072652002,0.04758089,0.1309504,0.01776323,0,0,0,0,0,0.03059645,0,0,0,0,0.04979219,0,0.009526804,0
TCGA-B8-A54F-01A,0,1.561205487,0.04902399,1.489604,0.2087377,0.04682776,0.3894572,4.879622661,0.554337051,0.08078225,0.146080826,0.328981109,0.072636378,0,0.783680298,0.5797196,1.772031388,0.5635918,0.2749998,0,5.723628,0,0.7815703,0,3.120736,2.421949,1.948821,0.521748385,0.122968584,0.5216076,0.3564386,1.143914386,3.468357794,1.828459569,0.059979861,4.364259153,0.2883823,1.428285667,0.249314784,0.218717583,1.646506,0.1686404,0.08139999,0.04936072,1.02287,0.095028253,2.027621232,0.1369404,1.135661,0.1692118,0.2833132,3.347732,0.9556605,0.5176517,0.985498,0.9288066,1.424351,0.8191023,0.2551528,0.013020234,1.027894,3.89373948,2.161529,1.567087,3.142378,0,3.608436704,0.5875118,1.56952,0.9251976,2.914073,0.750536,0.188207,2.020138,0.206299333,0,0.3320342,0.3660186,0,0,0.2794,0.07042358,0.08040558,0.041339307,1.380804383,3.142478,0.142364212,4.039612146,0.588522238,0.028800416,0.5156964,0.1428125,1.592955789,0.06387644,0,0.632195926,0.1819449,2.614901,0.8938151,0.437494755,0.1381755,1.35968,0.01285431,0.2920192,1.280241,0.056825703,0,0.445176031,0.255266344,0.4941099,0.369699505,0.09457997,0.4652355,0.255803144,1.437909,0.1176616,0,0.1319858,0.7042177,0,0.03693119,2.769925,1.352036,0.06050381,0.3905217,0.03660202,0.1833977,0.3591239,0,0.05039926,0
TCGA-B0-5113-01A,0,1.354244609,0.09232523,1.450013,0.08342439,1.602848,0.2214517,3.068881255,0.037417781,4.114265,0.019463655,4.182327072,1.77932722,0.8986646,0.440477058,0.4124614,2.86575282,1.232439,0.9913521,0.332104,6.605419,2.144928315,0.4779622,0.4066825,3.722001,1.921971,0.07000676,1.584620066,0.105540482,2.230185,0.7535124,2.49044287,6.13428194,2.353866216,0.402084884,4.248979241,0.3794489,1.819214415,0.07990637,1.72204593,1.43337,1.678129,0.0626629,0.390184482,1.968141,0.067270362,1.043015471,0.362403,0.5132689,0.5846367,1.12133,1.135799,1.618428,0.2203926,2.128529,1.001554,0.3858542,0.9400205,0.670688,0.029700628,1.957106,7.718409063,2.159821,4.231858,3.660337,3.721562604,2.701823648,2.686356,1.034379,2.50317,2.02743,1.171576,0.5122618,0,0.179209481,0.1553981,0.4290601,0.4128327,0.1340607,1.041732,0.05777191,0.8145876,2.374667,0.152063113,0.1756024,0.1700983,0.844647554,0.697516018,0.117363178,0.005551208,0.02933081,0.3318619,0.126715535,0.07304385,0.05917144,4.66988955,4.533113,2.697828,0.6563087,0.429351162,3.046894,1.114103,0.4645423,0.7472,1.410671,0.569414289,1.644532691,0.049013241,0.18982878,0.4404265,0.095257224,0.01487457,0.03767426,0.238986143,0.2289791,0.1341972,0.1726196,0.1504316,0.3110687,0,0,0.3642388,0.06209647,0,0,0,0.2085258,0.1480657,0,0.009773332,0
TCGA-CJ-4642-01B,0,0.51456908,0,0.3454409,0.5379273,0.4678584,1.286459,3.4246549,1.33519367,0,0,0.23686694,0,0,0,0,0.82454487,0.5128569,0.6135752,0,1.865193,1.58232824,2.528675,0,1.333503,0,0.46198,1.9362025,1.15815762,1.981857,0,0,4.73729,1.46647256,3.06926097,5.17160001,0,1.25378741,2.15651733,2.70692046,1.422957,2.245893,0.3443488,0.09404038,0,0,1.8665891,0.9555612,0,0.7844635,1.176132,0,2.446079,1.417113,0,2.224183,1.73449,1.821918,0,1.27562249,1.307147,3.24505862,3.233135,3.416556,0.9723377,4.72381751,2.92797855,0.5027116,0,0,0,0.8418495,0,0,0,0,0,0,0,0.5089063,0,1.553906,0,1.8875658,3.48118013,3.447044,0.48686558,2.45506113,2.29820946,0.0820608,0,0,3.26923505,1.036511,0,6.08838147,1.740264,3.077139,1.633812,0,1.60517,0,0.3914849,1.203179,1.127613,0.15913249,1.05388775,0.33607628,0.1536338,0,0.64636943,0,0,1.77121188,0,0,0,0.3539817,0,0.25242883,0,1.669081,0,0,0,1.228076,0,1.401023,2.731846,2.283876,0.6222864
TCGA-B0-4816-01A,0,3.685605784,0,1.462718,0.7830695,1.193085,0.2719614,4.097622986,0.107496913,0,1.184008544,3.014524017,0.704072203,0.261938,1.988753853,1.544675,1.19648397,0.5892999,1.474318,0.19106,5.287099,0.312764739,1.839315,0.7022527,2.345981,0.8271149,0.3095962,0.893601843,0.01969392,5.041153,0.8976249,0.660813433,4.228308391,2.188528074,0.173608899,3.926885794,0.4370566,0.167838513,1.695891103,1.262818313,0.2345747,0.1586048,0.3732841,0.333626334,0.9169849,0.074742966,0.156322336,0.04729614,0.9655296,0.3574374,0.8759339,3.219247,1.320619,0.8436276,0,0.4784136,1.827694,0.7292786,0.2297997,0.021723699,0.2265345,7.510656858,3.832083,4.030453,5.773165,3.663104697,3.119970356,3.499607,0.03354696,3.224868,1.594441,0,0,0.4085331,3.119699696,0.05633059,0.06116539,0.3673449,0.2270824,0,0.1470247,0.9417734,0.06317362,0.354912151,0.154832276,0.1600828,2.070563962,0.149042933,0.359783088,4.064191673,0.02570494,0.04939026,0.348466833,0.1188408,0.06461628,5.134502512,4.117123,2.754314,1.273135,0.019985374,2.978145,0.8370194,0,1.012314,0.6760643,0.057054387,1.835325133,6.1724435,3.094371148,0.4346023,0.038655011,0.0450914,0.01660889,0.140171704,1.948784,0.07981486,0.06281271,0.6573335,2.006768,0,0.02482615,0,0.2998038,0.1190391,0.169742,0.08433843,0.06401433,0.04479151,0.2459925,0.004285333,0.9737104
TCGA-BP-4330-01A,0,4.22123073,0.1585935,0.8061121,0.0548713,1.114056,0.4787883,5.058482068,0.016733617,0.6801769,0.406055041,3.394690917,1.154909088,1.667847,0.362173125,0.1069802,3.230577342,1.484907,1.504974,0.7615632,6.447381,1.784516178,1.896869,0.9429403,3.664281,1.922648,1.445827,0.205606504,0.33136495,2.177915,1.846476,1.596314937,6.181999372,2.396761921,0.501257378,4.265602388,0.5176489,1.398370202,1.169795037,3.170660244,2.015957,1.966694,0.209272,0.726300169,2.003711,0.379562864,1.557856365,0.9760012,1.072488,1.016236,1.426832,0.278177,1.50941,0.1472837,2.220506,1.471021,0.4429997,3.159075,0.3113622,0.148429914,0.8531283,6.607316777,2.788951,2.259574,3.813559,4.910999274,0.025343243,0.6445631,0.9598907,0.3240457,3.167229,0.6422724,0.448214,0.9360409,0.138141029,0,0.5210403,0.6223298,0.1924218,0.1490744,0.05645823,2.117203,0.01025893,0.382970239,1.319171406,0.8365605,3.278502386,0.032486755,0.589032847,0.114830972,0.5274438,0.411833,0,0.1020212,0.07192816,3.805002338,2.926415,1.135304,1.225926,0.864873084,1.709921,1.356221,0.004814864,0.4088099,1.303146,2.308645142,1.017730983,0.071259776,0,0.1773092,0.043072888,0.3019807,0,0.142113994,0.09383979,0.2514988,0.03538632,0.09972448,0.1088242,0,0.02767866,0,0.0606865,0,0.1882002,0.01378078,0.1391648,0,0,0.02845492,0.04921257
TCGA-CW-6097-01A,0,0.310886477,0,0.01865044,0.01731473,3.528493,0,0.253554899,0.530815717,0.07532729,0.157953621,0.500570901,0.020651429,0,2.71146363,0.9700622,0.85071309,0.0722094,0.1006118,0.1610814,6.938797,0.012088802,0.5161984,0.1100354,0.0686572,1.730401,0.2032253,0.376469261,0.156598564,2.52684,1.754302,0.899070042,1.782543335,0.510011174,0.028222004,0.440683828,0.01641195,0.336103626,0.065161873,2.348452466,0.2126797,0.8263672,0.09061757,0.068452234,0.8111671,0,0,0,0.3475131,0.06133706,0.1387808,0.1366527,0.3775378,0,0.6853148,0.0594294,0.1038403,0.1725192,0.2388535,0.077029257,0.3614748,7.649422981,2.44508,4.458702,3.673521,0.113059236,0.193466085,0.3793322,0.04643282,0.1883258,0.08202605,0.08883681,0.1759264,0.1554601,0.099679816,0,0.1640474,0.1819148,0.0830447,0,0,0.9378272,0,1.532960026,0.395094441,3.71219,3.743143639,3.769226672,0.085347985,0.951299905,0.1698871,0.03451293,0.152794184,0.03996484,0,2.675604932,1.555326,1.448549,0.6324142,0.346551251,0.8994123,0.5713479,5.440634,0.2039624,0.7958712,0.224357127,0.44602999,0.088250588,0.038466087,0.0762941,0.063926531,0.07963817,1.29212,0,0.2741941,0.05594927,0.2827908,0.03180508,0.2572725,0.789128415,0.08451408,0.1208512,0.1811747,0.1884207,0.08115501,0.4036433,0.250041,0.1782738,0.6613571,2.40299,1.49347
TCGA-DV-A4W0-05A,0,0,0.02142187,0.005807682,0,0.08012934,0,0.03187117,0.049832821,0.03551828,0.011046594,0.062590795,0.006433858,0,0,0.05056906,0.028225745,0.02277473,0.5007021,0.101973,0.1612136,0.011246297,0,0,0.7089554,0,0,0.194334284,0,0.04462807,0.06835131,0.175045568,0.463526677,0.211332123,0.015816499,0.052942273,0,0.053162229,0.956828404,0.009262102,0.9087359,0.07541683,0.09127948,0.007226037,0.9208584,0.007067994,0.069464567,0.007750444,0.5351059,0,0.0224056,0.04376461,0.03054738,0.08714696,0.6466331,0.05535014,0.3534756,0,0.03971324,0.005649457,0.09754554,1.975882859,0.05902693,2.110181,0.3638665,1.839045786,3.491362288,0.582307,0.1259944,0.4400305,0.07643638,0.235367,0,0.7092008,0.092925408,0,0.2240411,0.169907,0.4706561,0,0,0.02067434,0.03535008,0.093691034,0,0.521046,0.724509205,0.012633812,0,1.051976356,0.06555956,0.9265175,0,0.02799289,0,0.059355505,0,0.4732364,1.239819,0.205788048,0,0.5748998,0.6141446,0.7329457,0.2073833,1.537989058,0,0,0,0.2954651,0.020122611,0,0.1041506,0.147893235,0,0,0,0,0.2406912,0,0,0,0,0,0.07562316,0,0,0,0,0.01105641,0.1115797
TCGA-BP-4325-01A,0,4.116235993,0,2.239765,2.13719,5.250882,0.279382,4.177029466,0.019288209,3.449857,4.120474353,6.903705969,3.374080332,1.089398,2.933420727,1.80175,3.612075092,3.303377,1.430698,2.158335,4.723975,1.593684857,3.748242,2.223325,2.784547,2.295775,1.422766,0.560628182,1.147395218,5.546434,1.278067,3.056839818,6.112054578,3.233243601,0.402688312,3.919781848,0.860603,0.958831919,0.072232948,4.531380419,2.323988,2.122918,0.3619383,0.464647854,2.405672,0.69692487,2.76808322,0.6979276,1.086472,1.02313,2.254427,1.957097,1.918643,0.4233117,0.1900098,0.7990276,0.4282021,2.20884,0.3220533,0.312919687,0.4730693,0.764516213,2.967122,3.534534,4.760241,0.2494169,3.452421,2.087177,2.135015,1.941419,0.8143276,1.889673,0.7829053,0.4528794,0.704279904,0.0365146,0.416365,0.6979967,0,0.2489981,0.127087,1.555901,1.170836,0.059016987,0.045037457,0.1646235,0.008571645,0.061830356,0.012472229,0.006254325,0.03301162,0.03198869,0.029547177,0.09967457,0,0.306822777,0.3006407,1.911159,0.1029343,0.792325936,0.09081474,1.812445,0,0.2969207,1.627159,0.465585451,0,0.184346977,0,0,0.029952001,0.008400187,0.04238684,0.115834171,0.05487314,0.1019689,0,0,0.2397404,0,0.03188577,0,0,0,0.03814494,0.03160109,0,0,0,0.06482915,0.1636259
TCGA-CJ-6031-01A,0,1.875279441,0.1591443,0.2150326,0.1081126,1.64779,0.4802821,2.504897636,0.426801411,0.4280938,0.428918946,1.671494941,0.389276626,0.1232682,0.232693544,0.1279036,1.147388788,0.2036578,0.7842777,0.3623242,6.379953,0.094627943,1.183168,0,2.103796,0.8483224,0.1969099,0.838250793,0.054484096,4.273722,1.20343,0.344262421,3.112640385,0.985033168,0.093347359,2.75159361,0.05223279,0.475279105,0.38840195,1.406766917,0.6790175,0.5230376,0.1029758,0.079354149,0.9828823,0.048283592,0.209981178,0.1038775,0.763984,0.2749386,1.816308,1.172468,0.987297,0.1477973,0.1666724,0.2669697,0.5067754,0.3862648,0.1331755,0.029124221,1.200666,5.512636645,4.101895,2.320527,5.503741,2.285339179,2.778366747,0.9171482,0.03752395,1.178746,0.1299614,0.2060212,0.07346512,1.005962,0.080836786,0,0.2558486,0.4057773,0.3633475,0,0.1111811,1.087637,0.07057797,0.310051687,1.666223048,4.656048,2.196886071,1.654694995,0.55787243,2.36670093,0.5490561,0.1083845,0.404924766,0.1764731,0.01472894,5.486338004,2.301732,1.229688,1.188799,0.076813142,1.645717,2.334894,0,0.7157099,2.522147,1.667380491,0.796283684,6.958722117,3.278046737,0.1497499,0.149912043,0.01458444,0.1592751,0.872793572,0.04785477,0.045243,0.1040238,0.05090655,0.3945642,0.103111105,0.01395647,0.1448158,0.8461613,0.3113322,0.1590399,0.09414363,0.2047146,0.473563,1.32752,0,0.1881594
TCGA-BP-4804-01A,0,3.256833788,0.145268,0.4004603,0.0889785,3.327614,0.05379534,4.059703169,0.048878943,0.4361813,0.0463638,0.271709078,0.018150899,0.8497125,0.073178113,0.07111056,1.141300816,0.2932039,0.8967492,0,6.311799,0.898821507,0.3240547,0,2.073855,1.337314,0.110634,0.587572488,0.018044028,4.749387,1.308835,0.640496253,5.362462125,1.315893512,0.409113096,3.324442513,0.1642224,0.484117556,0.060187705,3.141877844,1.297632,0.02176615,0.06031771,0.010223775,1.10073,0.187915329,0.407111949,0.02184711,0.6211985,0.4661342,1.528201,1.837441,1.382039,0.2874452,0.6787117,0.7110841,0.1984412,1.225625,0.1097721,0.047318366,0.1909745,4.429710108,3.17702,2.089683,4.282537,0.215454226,4.399867487,0.2869755,0.380276,0.1267586,1.471157,0.3230604,0.06033492,0.1042496,0.129914661,0,0.1101153,0.6145329,0,0.3425073,0,1.686172,0.1897049,1.17957337,0.745516859,1.573972,0.838589756,2.087927165,0.32559459,1.132712951,0.8663738,0.2134497,1.820151673,0.06522661,0.07084843,2.888430494,1.38218,2.346125,0.5302317,0.955189782,0.7985358,1.189107,0.03131577,0.7225559,0.6729232,0.658744262,1.125436298,0.221793862,3.173184151,0.5508721,0.237611299,0.0355098,0.302479,0.117615802,0.9946484,0.2094676,0.02909856,0,1.020473,0.845968565,0.04514618,0.1194506,0.4727578,0.03738711,0.1059745,0,0.2217939,0.1576943,0.3280942,0.0156346,0.596929
TCGA-CJ-4891-01A,0,0.011859257,0.03851075,0.005252452,0.04329009,4.148828,0,0.3440383,0,0.2391557,0.078064725,0.127254834,0.017386713,0,0.777534161,0.4208274,0.159544224,0,0.1745696,0,3.887768,0.252245269,0.1642565,0.4505647,0.02926801,1.577405,0.439561,0.056748027,0.030585953,1.551766,0.8917943,0.12326756,3.022997612,0.36209901,0.047155309,3.137491804,0.01381423,0.150962211,0.016719203,0.887738076,0.2852012,0.1078764,0.07035215,0.032385473,0.5090122,0.050364373,0.236842897,0.03471393,0.1154199,0.1179937,0.0986388,2.821984,0.3348257,0.0400533,0,0,0.393751,0.4242044,0.07103883,0.060149131,0.4112237,1.811381925,1.980212,3.707739,2.738607,1.794084989,3.029767371,0.3572827,0.2203772,1.176698,1.091922,0.146424,0.347846,0.5640445,0.042755365,0.06564886,0.07126388,0,0.1370518,0,0.1158659,2.158685,0.06330876,0.70439047,4.533667298,5.277856,1.856746085,10.53181278,2.821167492,1.012861106,1.489355,0.1398653,0.053223922,0.7678581,0.254363,1.735213636,0.5846801,2.501767,0.8880683,0.594239459,0.4785518,1.883682,0.2371004,0.3003782,1.554359,0.190926929,0.431026009,2.164619934,0.730305373,0.4249442,0.097411565,0.03028236,2.631966,0.321294163,0.09816524,0.6154758,0,0.0530983,0.4961287,0.618151827,0.02898523,0.2874009,1.60785,0.2338763,0.5954547,0.3803587,0.9273772,0.4528085,1.666153,0.3697915,0.986646
TCGA-BP-5184-01A,0,4.777093093,0.8488676,1.272654,0.93258,5.99222,0.3996813,4.661837001,4.006522137,3.624173,3.564368043,5.13391816,2.538111496,1.231402,2.602003706,1.73763,3.078398462,1.791422,1.367359,0.3351092,4.254513,0.795533132,0,2.574337,2.488565,0.4980926,0.9789516,0.127498958,0.069494449,2.385366,1.649055,1.021082789,5.150837618,1.834186321,0.413949173,3.480457915,0.2040754,0.768539287,1.055855138,2.575058849,1.038985,1.347943,0.2453087,0.723621841,0.972136,0.128967463,0.160147101,1.198413,1.095767,0.4694223,1.22716,1.62724,2.010944,0.5306683,0.4184443,0.7836008,0.8018892,1.426016,0.04713767,0.097661187,1.651023,1.285162098,1.841707,1.496446,3.531259,2.879840333,2.362266992,0.4145121,0.05130303,0.6230689,1.277682,0.09800609,0.2813169,0.3948545,0.439653812,0.8935852,0.414902,0.5322762,0.2590991,0,0,2.094937,1.249481,0.01432794,0.259507763,2.091676,0.055433117,0.249025929,0.208709954,0.101238347,0,0,0,0.05500063,0,0.616482836,0.4288197,1.332262,0.6504066,0.007721056,0.07281515,0.5342187,0.01323896,0.8297087,1.969828,0.18204703,0.13154734,0,0.442412073,0.2754422,0.104626556,0.02989439,0.1231191,0.528556859,0.06534238,0.06179644,0.02448841,0.03515966,0.8124629,0,0.03802689,0,0,0,0,0.05616924,0.09736138,0.06835978,0,0.006588903,0.467553
TCGA-CJ-4903-01A,0,0.844366755,0.03234257,1.877558,0.06011056,5.260918,0.05748946,4.550479667,0.020541532,4.383321,0.151422696,4.669404264,2.182471226,2.293223,1.446768108,0.5455195,2.759904228,1.790635,1.569122,0,6.166814,3.013400583,2.08196,0.5047841,3.556871,1.413013,0.7320206,0.024050579,0.162160062,1.83639,2.584978,2.662287986,5.838909275,2.855223303,0.556370976,4.649475352,0.6306663,1.133989952,0.05076943,4.635520323,0.723599,0.2864032,0.02180475,0.155941776,1.752339,0.031859832,1.514231747,0.5711797,0.5569434,0.4186741,0.7244889,2.037077,2.409644,0.3055866,0.6188558,0.122887,0.1442962,1.989897,0.2255109,0.091408166,2.343115,1.745199788,2.299881,2.790098,4.574404,0.828293506,3.039073901,0.4613122,1.26671,0.1025952,3.762908,1.20041,0.2698078,0,0.121977959,0,0.05995763,0.250259,0.1157185,0.6971015,0.1442041,0.3671892,1.324086,0.172627559,5.701808332,0.0110171,0.006527908,4.282093378,4.07200513,0,0.1217753,0.09525037,0,0.049132,0.1707882,1.508899557,1.041204,2.179564,0.8976252,0.014713779,0.3748129,2.01916,0,0.3870177,0.6343652,0.092041152,0.226772718,0.062751531,0.03617416,0.1318278,0.124947977,0.140404,0.04828714,0.101263113,0.08271196,0.1881974,0,0,2.45189,0,0.04825625,0.08621098,0.07940227,0,0.2430725,0,0,0,0,0.008385955,0.6588822
TCGA-A3-3311-01A,0,2.29303899,0.05533262,1.543626,0.5164776,4.671346,0.2472714,4.651039998,0.003394007,3.39684,0.394771835,5.452147852,2.697470057,0.2919362,2.181638706,1.609397,3.161767991,1.500723,0.7848761,0.467646,5.567069,1.417063746,1.327939,0.5355783,2.007619,1.456383,3.920714,1.722439422,0.286114851,1.994031,3.393787,1.833937218,4.550754821,2.621535702,0.445458867,3.363939592,0.4550244,0.551899057,0.410817644,1.523138236,0.6821315,1.722608,0.07385635,1.04170883,1.364547,0.141026756,0.347296902,0.6270328,0.3683864,0.2763788,0.7144818,3.460611,2.050147,0.07621536,0.7982816,1.063771,0.312528,0.8169176,0.2564348,0.095406378,1.539362,7.37229583,3.23341,5.174162,3.868435,0.338235522,0.948778365,2.176265,0.4271045,2.308725,1.331655,0.1413335,0.2435421,0.3522715,0.061392257,0.534624,0.1343226,0.2842551,0.1941223,0.1142531,0,0.4217164,1.366034,0.307403544,0.289200921,4.669008,0.094618142,0.435620714,0.246258594,0.322957295,0.4484086,0.1605385,0.195143111,0.01632475,0,4.514584891,3.335889,0.4203222,0.1663664,1.393109938,2.348539,2.26482,2.851187,0.3262854,1.254185,0.339241982,1.706871276,0,1.456417416,0.6116748,0,0.2498093,0.701435,0.101850522,0.5606085,0.2919362,0.2332257,0.02582428,0.4807254,0.168885074,0.09550248,0,0.2571974,0,0.1898657,0.01391032,0.2683719,0.3203949,0.4504961,0.6035403,0.1891744
TCGA-A3-3349-01A,0,2.420966963,0,0.9127647,0.9445621,1.87712,0.08476132,3.645965422,0.260876141,3.069343,0.447976191,2.889774813,0.29497324,0.08144015,2.303494346,1.243709,2.423795857,2.105099,0.4493997,0.1685333,4.922331,1.898224332,1.435518,0.6617296,1.155168,1.815038,0.5924353,0.945471607,0.038054136,1.16368,2.013366,1.565606896,4.672450464,1.728229987,0.035437442,2.795895858,0.224069,1.72110222,0.114225851,0.507260738,0.8340082,0.6828528,0.247332,0.110084349,1.580651,0.122516179,1.312476728,0.4801893,0.8312504,0.6006142,0.613173,1.125107,1.533454,0.3571964,1.619667,1.270038,0.5166071,1.101624,0.4623257,0.074651397,1.137779,3.707010529,1.379398,1.704347,3.180951,1.163479166,0.033032265,0.9608413,0.4619769,0.6309037,2.002592,0.7366107,0.3852713,0.5035918,0.270667802,0.7126494,0.08836497,0.1902685,0,0,0.5031033,0.2866222,1.151695,0.060144875,2.377275756,0.7327485,1.158305175,0.673780918,0.868833129,0.102755571,0.07373598,0.2360755,0.129293002,0.06239596,0.09330151,1.772327327,1.146569,0.858553,0.5604526,0.417583989,0.5995022,1.603559,1.958969,2.196696,1.507586,0.676405937,0.239977098,0,0,0.7019056,0,0.009511992,0.1392423,0.779920935,0.1214552,0,0.3696773,0.1289957,0,0.034381097,0.08853226,0,0.1535364,0,0.08501814,0,0,0.4520023,0,0.00624587,0.0639846
TCGA-CW-6090-01A,0,0.215787368,0.01723488,0.9043604,0.05114257,2.174979,0,1.51617681,0.021768623,2.158393,0,0.089658665,0.005171076,0,0.0211341,0.02052648,0.424363506,0.3575232,0.04951857,0.04183135,3.639355,0.286937139,0,0.0829977,0.4286379,0.775171,1.222606,1.262454916,0.030571751,0.7279091,1.192999,0.101857895,2.3654044,0.57126836,0.02950803,2.949189408,0.07215992,1.56198737,0.01486411,0.029554772,0.1617964,0.1193258,0.0231067,0.185429002,0.5303049,0,0.440053578,0.1254895,0.4146819,0.2435357,0.3664818,1.383147,1.064667,0.03564092,1.494299,0.494133,0.4754268,0.1556076,0.06328711,0.022560382,2.34093,8.339583946,3.008232,3.57605,4.30828,0.713290935,3.690434984,0.9990481,0.2278277,1.084062,0.3360226,0.5130763,0.03453267,0,0,1.76514,0,3.812848,0,0,0,0.09703545,0.188397,0.923076088,0.35198467,1.867672,3.696789134,1.258234951,0.175812042,0.986593955,0.15322,0.07624308,0.070505348,0.08808884,0.09304457,6.20891908,4.049848,1.859478,0.8656178,1.736819867,3.30147,3.238953,0.3976936,0.8028983,2.602714,0.010041078,1.949187089,0,3.552630397,0.2419523,0.176023318,0.2661533,1.462651,0.277382506,0.2096357,0.6152406,0.1122306,0.09304457,0,0.008237178,0.02578126,0.371594,0.6228098,0.02132574,0.847869,0.01283186,0.461584,0.3357864,0,0.008889145,0
